State ID,State Name,State Name (Hindi),Division ID,Division Name,Division Name (Hindi),District Name,District ID,District Name (Hindi),Block ID,Block Name,Block Name (Hindi),Present in IMD Agromet
3,Bihar,बिहार,214,Kosi,कोसी,Supaul,0335,सौपॉल,1827,Kishanpur,किशनपुर,
3,Bihar,बिहार,214,Kosi,कोसी,Supaul,0335,सौपॉल,1828,Marauna,मरौना,
3,Bihar,बिहार,214,Kosi,कोसी,Supaul,0335,सौपॉल,1829,Nirmali,निर्मली,
3,Bihar,बिहार,214,Kosi,कोसी,Supaul,0335,सौपॉल,1830,Pipra,पिपरा,
3,Bihar,बिहार,214,Kosi,कोसी,Supaul,0335,सौपॉल,1831,Pratapganj,प्रतापगंज,
3,Bihar,बिहार,214,Kosi,कोसी,Supaul,0335,सौपॉल,1832,Raghopur,राघोपुर,
3,Bihar,बिहार,214,Kosi,कोसी,Supaul,0335,सौपॉल,1833,Saraigarh Bhaptiyahi,सरायगढ़ भपटियाही,
3,Bihar,बिहार,214,Kosi,कोसी,Supaul,0335,सौपॉल,1834,Tribeniganj,त्रिवेणीगंज,
3,Bihar,बिहार,215,Magadh,मगध,Arwal,0338,अरवल,1835,Barun,सोनभद्र बंशी सूर्यपुर,TRUE
3,Bihar,बिहार,215,Magadh,मगध,Arwal,0338,अरवल,1836,Kaler,अरवल,TRUE
3,Bihar,बिहार,215,Magadh,मगध,Arwal,0338,अरवल,1837,Karpi,कलेर,TRUE
3,Bihar,बिहार,215,Magadh,मगध,Arwal,0338,अरवल,1838,Kurtha,करपी,TRUE
3,Bihar,बिहार,215,Magadh,मगध,Arwal,0338,अरवल,1839,Sonbhadra Banshi Suryapur,कुर्ता,TRUE
3,Bihar,बिहार,215,Magadh,मगध,Aurangabad,0306,औरंगाबाद,1840,Amas,रफीगंज,TRUE
3,Bihar,बिहार,215,Magadh,मगध,Aurangabad,0306,औरंगाबाद,1841,Daudnagar,वरुण,TRUE
3,Bihar,बिहार,215,Magadh,मगध,Aurangabad,0306,औरंगाबाद,1842,Deo,दौडनगर,TRUE
3,Bihar,बिहार,215,Magadh,मगध,Aurangabad,0306,औरंगाबाद,1843,Goh,डियो,TRUE
3,Bihar,बिहार,215,Magadh,मगध,Aurangabad,0306,औरंगाबाद,1844,Haspura,गोह,TRUE
3,Bihar,बिहार,215,Magadh,मगध,Aurangabad,0306,औरंगाबाद,1845,Kutumba,हसपुरा,TRUE
3,Bihar,बिहार,215,Magadh,मगध,Aurangabad,0306,औरंगाबाद,1846,Madanpur,कुटुम्ब,TRUE
3,Bihar,बिहार,215,Magadh,मगध,Aurangabad,0306,औरंगाबाद,1847,Navinagar,मदनपुर,TRUE
3,Bihar,बिहार,215,Magadh,मगध,Aurangabad,0306,औरंगाबाद,1848,Obra,नवीनगर,TRUE
3,Bihar,बिहार,215,Magadh,मगध,Aurangabad,0306,औरंगाबाद,1849,Rafiganj,obra,TRUE
3,Bihar,बिहार,215,Magadh,मगध,Gaya,0305,गया,1850,Atri,अमास,TRUE
3,Bihar,बिहार,215,Magadh,मगध,Gaya,0305,गया,1851,Banke Bazar,अत्री,TRUE
3,Bihar,बिहार,215,Magadh,मगध,Gaya,0305,गया,1852,Barachatti,बांके बाजार,TRUE
3,Bihar,बिहार,215,Magadh,मगध,Gaya,0305,गया,1853,Belaganj,बाराचट्टी,TRUE
3,Bihar,बिहार,215,Magadh,मगध,Gaya,0305,गया,1854,Bodh Gaya,बेलागंज,TRUE
3,Bihar,बिहार,215,Magadh,मगध,Gaya,0305,गया,1855,Dobhi,बोधगया,TRUE
3,Bihar,बिहार,215,Magadh,मगध,Gaya,0305,गया,1856,Dumaria,दोभी,TRUE
3,Bihar,बिहार,215,Magadh,मगध,Gaya,0305,गया,1857,Fatehpur,डुमरिया,TRUE
3,Bihar,बिहार,215,Magadh,मगध,Gaya,0305,गया,1858,Gaya Town,फतेहपुर,TRUE
3,Bihar,बिहार,215,Magadh,मगध,Gaya,0305,गया,1859,Ghoshi,Wazirganj,TRUE
3,Bihar,बिहार,215,Magadh,मगध,Gaya,0305,गया,1860,Guraru,गया नगर,TRUE
3,Bihar,बिहार,215,Magadh,मगध,Gaya,0305,गया,1861,Gurua,गुरारू,TRUE
3,Bihar,बिहार,215,Magadh,मगध,Gaya,0305,गया,1862,Imamganj,गुरु,TRUE
3,Bihar,बिहार,215,Magadh,मगध,Gaya,0305,गया,1863,Khizirsarai,इमामगंज,TRUE
3,Bihar,बिहार,215,Magadh,मगध,Gaya,0305,गया,1864,Konch,खिजिरसराय,TRUE
3,Bihar,बिहार,215,Magadh,मगध,Gaya,0305,गया,1865,Manpur,कोंच,TRUE
3,Bihar,बिहार,215,Magadh,मगध,Gaya,0305,गया,1866,Mohanpur,मानपुर,TRUE
3,Bihar,बिहार,215,Magadh,मगध,Gaya,0305,गया,1867,Muhra,मोहनपुर,TRUE
3,Bihar,बिहार,215,Magadh,मगध,Gaya,0305,गया,1868,Neem Chak Bathani,मुहरा,TRUE
3,Bihar,बिहार,215,Magadh,मगध,Gaya,0305,गया,1869,Paraiya,नीम चक बथानी,TRUE
3,Bihar,बिहार,215,Magadh,मगध,Gaya,0305,गया,1870,Sherghati,परैया,TRUE
3,Bihar,बिहार,215,Magadh,मगध,Gaya,0305,गया,1871,Tan Kuppa,Sherghati,TRUE
3,Bihar,बिहार,215,Magadh,मगध,Gaya,0305,गया,1872,Tikari,तन कुप्पा,TRUE
3,Bihar,बिहार,215,Magadh,मगध,Gaya,0305,गया,1873,Wazirganj,टिकारी,TRUE
3,Bihar,बिहार,215,Magadh,मगध,Jehanabad,0330,जहानाबाद,1874,Hulasganj,घोषी,TRUE
3,Bihar,बिहार,215,Magadh,मगध,Jehanabad,0330,जहानाबाद,1875,Jehanabad,हुलासगंज,
3,Bihar,बिहार,215,Magadh,मगध,Jehanabad,0330,जहानाबाद,1876,Kako,जहानाबाद,
3,Bihar,बिहार,215,Magadh,मगध,Jehanabad,0330,जहानाबाद,1877,Makhdumpur,काको,
3,Bihar,बिहार,215,Magadh,मगध,Jehanabad,0330,जहानाबाद,1878,Modanganj,मखदुमपुर,
3,Bihar,बिहार,215,Magadh,मगध,Jehanabad,0330,जहानाबाद,1879,Ratni Faridpur,मोदनगंज,
3,Bihar,बिहार,215,Magadh,मगध,Jehanabad,0330,जहानाबाद,1880,Supaul,रतनी फरीदपुर,
3,Bihar,बिहार,215,Magadh,मगध,Nawada,0331,नवादा,1881,Akbarpur,अकबरपुर,TRUE
3,Bihar,बिहार,215,Magadh,मगध,Nawada,0331,नवादा,1882,Gobindpur,गोबिंदपुर,
3,Bihar,बिहार,215,Magadh,मगध,Nawada,0331,नवादा,1883,Hisua,हिसुआ,
3,Bihar,बिहार,215,Magadh,मगध,Nawada,0331,नवादा,1884,Kashi Chak,काशी चक,
3,Bihar,बिहार,215,Magadh,मगध,Nawada,0331,नवादा,1885,Kawakol,कवाकोल,
3,Bihar,बिहार,215,Magadh,मगध,Nawada,0331,नवादा,1886,Meskaur,मेसकौर,
3,Bihar,बिहार,215,Magadh,मगध,Nawada,0331,नवादा,1887,Nardiganj,नारदीगंज,
3,Bihar,बिहार,215,Magadh,मगध,Nawada,0331,नवादा,1888,Narhat,नरहट,
3,Bihar,बिहार,215,Magadh,मगध,Nawada,0331,नवादा,1889,Nawada,नवादा,
3,Bihar,बिहार,215,Magadh,मगध,Nawada,0331,नवादा,1890,Pakribarawan,पकड़ीबरावां,
3,Bihar,बिहार,215,Magadh,मगध,Nawada,0331,नवादा,1891,Rajauli,रजौली,
3,Bihar,बिहार,215,Magadh,मगध,Nawada,0331,नवादा,1892,Roh,आरओएच,
3,Bihar,बिहार,215,Magadh,मगध,Nawada,0331,नवादा,1893,Sirdala,सिरदला,
3,Bihar,बिहार,215,Magadh,मगध,Nawada,0331,नवादा,1894,Warisaliganj,वारिसलीगंज,
3,Bihar,बिहार,216,Munger,मुंगेर,Begusarai,0318,बेगूसराय,1895,Bachhwara,बछवारा,TRUE
3,Bihar,बिहार,216,Munger,मुंगेर,Begusarai,0318,बेगूसराय,1896,Bakhari,बखरी,TRUE
3,Bihar,बिहार,216,Munger,मुंगेर,Begusarai,0318,बेगूसराय,1897,Balia,बलिया,TRUE
3,Bihar,बिहार,216,Munger,मुंगेर,Begusarai,0318,बेगूसराय,1898,Barauni,बरौनी,TRUE
3,Bihar,बिहार,216,Munger,मुंगेर,Begusarai,0318,बेगूसराय,1899,Begusarai,बेगूसराय,TRUE
3,Bihar,बिहार,216,Munger,मुंगेर,Begusarai,0318,बेगूसराय,1900,Bhagwanpur,भगवानपुर,TRUE
3,Bihar,बिहार,216,Munger,मुंगेर,Begusarai,0318,बेगूसराय,1901,Birpur,बीरपुर,TRUE
3,Bihar,बिहार,216,Munger,मुंगेर,Begusarai,0318,बेगूसराय,1902,Cheriabariyarpur,चेरियाबरियारपुर,TRUE
3,Bihar,बिहार,216,Munger,मुंगेर,Begusarai,0318,बेगूसराय,1903,Chhorahi,छोराही,TRUE
3,Bihar,बिहार,216,Munger,मुंगेर,Begusarai,0318,बेगूसराय,1904,Dandari,डंडारी,TRUE
3,Bihar,बिहार,216,Munger,मुंगेर,Begusarai,0318,बेगूसराय,1905,Garhpura,गढ़पुरा,TRUE
3,Bihar,बिहार,216,Munger,मुंगेर,Begusarai,0318,बेगूसराय,1906,Khodawandpur,खोदावंदपुर,TRUE
3,Bihar,बिहार,216,Munger,मुंगेर,Begusarai,0318,बेगूसराय,1907,Mansurchak,मंसूरचक,TRUE
3,Bihar,बिहार,216,Munger,मुंगेर,Begusarai,0318,बेगूसराय,1908,Matihani,मटिहानी,TRUE
3,Bihar,बिहार,216,Munger,मुंगेर,Begusarai,0318,बेगूसराय,1909,Naokothi,नाओकोठी,TRUE
3,Bihar,बिहार,216,Munger,मुंगेर,Begusarai,0318,बेगूसराय,1910,Sahebpur Kamal,साहेबपुर कमाल,TRUE
3,Bihar,बिहार,216,Munger,मुंगेर,Begusarai,0318,बेगूसराय,1911,Samho Akha Kurha,सम्हो अखा कुरहा,TRUE
3,Bihar,बिहार,216,Munger,मुंगेर,Begusarai,0318,बेगूसराय,1912,Teghra,तेघरा,TRUE
3,Bihar,बिहार,216,Munger,मुंगेर,Jamui,0332,जमुई,1913,Chakai,चकाई,TRUE
3,Bihar,बिहार,216,Munger,मुंगेर,Jamui,0332,जमुई,1914,Gidhaur,गिद्धौर,
3,Bihar,बिहार,216,Munger,मुंगेर,Jamui,0332,जमुई,1915,Islamnagar Aliganj,इस्लामनगर अलीगंज,
3,Bihar,बिहार,216,Munger,मुंगेर,Jamui,0332,जमुई,1916,Jamui,जमुई,
3,Bihar,बिहार,216,Munger,मुंगेर,Jamui,0332,जमुई,1917,Jhajha,झाझा,
3,Bihar,बिहार,216,Munger,मुंगेर,Jamui,0332,जमुई,1918,Khaira,खैरा,
3,Bihar,बिहार,216,Munger,मुंगेर,Jamui,0332,जमुई,1919,Lakshmipur,लक्ष्मीपुर,
3,Bihar,बिहार,216,Munger,मुंगेर,Jamui,0332,जमुई,1920,Sikandra,सिकंदरा,
3,Bihar,बिहार,216,Munger,मुंगेर,Jamui,0332,जमुई,1921,Sono,सोनो,
3,Bihar,बिहार,216,Munger,मुंगेर,Khagaria,0319,खगरिया,1922,Alauli,अलौली,TRUE
3,Bihar,बिहार,216,Munger,मुंगेर,Khagaria,0319,खगरिया,1923,Beldaur,बेलदौर,
3,Bihar,बिहार,216,Munger,मुंगेर,Khagaria,0319,खगरिया,1924,Chautham,चौथम,
3,Bihar,बिहार,216,Munger,मुंगेर,Khagaria,0319,खगरिया,1925,Gogri,गोगरी,
3,Bihar,बिहार,216,Munger,मुंगेर,Khagaria,0319,खगरिया,1926,Khagaria,खगरिया,
3,Bihar,बिहार,216,Munger,मुंगेर,Khagaria,0319,खगरिया,1927,Mansi,मानसी,
3,Bihar,बिहार,216,Munger,मुंगेर,Khagaria,0319,खगरिया,1928,Parbatta,परबत्ता,
3,Bihar,बिहार,216,Munger,मुंगेर,Lakhisarai,0323,लखीसराय,1929,Barahiya,बड़हिया प्रखण्ड,TRUE
3,Bihar,बिहार,216,Munger,मुंगेर,Lakhisarai,0323,लखीसराय,1930,Chanan*,चानन*,
3,Bihar,बिहार,216,Munger,मुंगेर,Lakhisarai,0323,लखीसराय,1931,Halsi,हलसी,
3,Bihar,बिहार,216,Munger,मुंगेर,Lakhisarai,0323,लखीसराय,1932,Lakhisarai,लखीसराय,
3,Bihar,बिहार,216,Munger,मुंगेर,Lakhisarai,0323,लखीसराय,1933,Pipariya,पिपरिया,
3,Bihar,बिहार,216,Munger,मुंगेर,Lakhisarai,0323,लखीसराय,1934,Ramgarh Chowk,रामगढ़ चौक,
3,Bihar,बिहार,216,Munger,मुंगेर,Lakhisarai,0323,लखीसराय,1935,Surajgarha,सूरजगढ़ा,
3,Bihar,बिहार,216,Munger,मुंगेर,Munger,0322,मुंगेर,1936,Asarganj,असरगंज,TRUE
3,Bihar,बिहार,216,Munger,मुंगेर,Munger,0322,मुंगेर,1937,Bariarpur,बरियारपुर,
3,Bihar,बिहार,216,Munger,मुंगेर,Munger,0322,मुंगेर,1938,Dharhara,धरहरा,
3,Bihar,बिहार,216,Munger,मुंगेर,Munger,0322,मुंगेर,1939,Jamalpur,जमालपुर,
3,Bihar,बिहार,216,Munger,मुंगेर,Munger,0322,मुंगेर,1940,Kharagpur,खड़गपुर,
3,Bihar,बिहार,216,Munger,मुंगेर,Munger,0322,मुंगेर,1941,Munger,मुंगेर,
3,Bihar,बिहार,216,Munger,मुंगेर,Munger,0322,मुंगेर,1942,Sangrampur,संग्रामपुर,
3,Bihar,बिहार,216,Munger,मुंगेर,Munger,0322,मुंगेर,1943,Tarapur,तारापुर,
3,Bihar,बिहार,216,Munger,मुंगेर,Munger,0322,मुंगेर,1944,Tetiha Bambor,ततीहा बम्बोर,
3,Bihar,बिहार,216,Munger,मुंगेर,Sheikhpura,0324,शेखपुरा,1945,Ariari,अरियारी,TRUE
3,Bihar,बिहार,216,Munger,मुंगेर,Sheikhpura,0324,शेखपुरा,1946,Barbigha,बरबीघा,
3,Bihar,बिहार,216,Munger,मुंगेर,Sheikhpura,0324,शेखपुरा,1947,Chewara,चेवारा,
3,Bihar,बिहार,216,Munger,मुंगेर,Sheikhpura,0324,शेखपुरा,1948,Ghat Kusumbha,घाट कुसुंभ,
3,Bihar,बिहार,216,Munger,मुंगेर,Sheikhpura,0324,शेखपुरा,1949,Sheikhpura,शेखपुरा,
3,Bihar,बिहार,216,Munger,मुंगेर,Sheikhpura,0324,शेखपुरा,1950,Shekhopur Sarai,शेखोपुर सराय,
3,Bihar,बिहार,217,Patna,पटना,Bhojpur,0303,भोजपुर,1951,Agiaon,अगिआओं,TRUE
3,Bihar,बिहार,217,Patna,पटना,Bhojpur,0303,भोजपुर,1952,Arrah,आरा,TRUE
3,Bihar,बिहार,217,Patna,पटना,Bhojpur,0303,भोजपुर,1953,Barhara,बरहारा,TRUE
3,Bihar,बिहार,217,Patna,पटना,Bhojpur,0303,भोजपुर,1954,Bihiya,बिहिया,TRUE
3,Bihar,बिहार,217,Patna,पटना,Bhojpur,0303,भोजपुर,1955,Charpokhari,चरपोखरी,TRUE
3,Bihar,बिहार,217,Patna,पटना,Bhojpur,0303,भोजपुर,1956,Garhani,गढ़णी,TRUE
3,Bihar,बिहार,217,Patna,पटना,Bhojpur,0303,भोजपुर,1957,Jagdispur,जगदीशपुर,TRUE
3,Bihar,बिहार,217,Patna,पटना,Bhojpur,0303,भोजपुर,1958,Koilwar,कोईलवर,TRUE
3,Bihar,बिहार,217,Patna,पटना,Bhojpur,0303,भोजपुर,1959,Piro,पिरो,TRUE
3,Bihar,बिहार,217,Patna,पटना,Bhojpur,0303,भोजपुर,1960,Sahar,सहार,TRUE
3,Bihar,बिहार,217,Patna,पटना,Bhojpur,0303,भोजपुर,1961,Sandesh,संदेश,TRUE
3,Bihar,बिहार,217,Patna,पटना,Bhojpur,0303,भोजपुर,1962,Shahpur,शाहपुर,TRUE
3,Bihar,बिहार,217,Patna,पटना,Bhojpur,0303,भोजपुर,1963,Tarari,तरारी,TRUE
3,Bihar,बिहार,217,Patna,पटना,Bhojpur,0303,भोजपुर,1964,Udwantnagar,उदवंतनगर,TRUE
3,Bihar,बिहार,217,Patna,पटना,Buxar,0328,बक्सर,1965,Brahampur,ब्रह्मपुर,TRUE
3,Bihar,बिहार,217,Patna,पटना,Buxar,0328,बक्सर,1966,Buxar,बक्सर,TRUE
3,Bihar,बिहार,217,Patna,पटना,Buxar,0328,बक्सर,1967,Chakki,चक्की,TRUE
3,Bihar,बिहार,217,Patna,पटना,Buxar,0328,बक्सर,1968,Chausa,चौसा,TRUE
3,Bihar,बिहार,217,Patna,पटना,Buxar,0328,बक्सर,1969,Chougain,चौगैन,TRUE
3,Bihar,बिहार,217,Patna,पटना,Buxar,0328,बक्सर,1970,Dumraon,दुमरांव,TRUE
3,Bihar,बिहार,217,Patna,पटना,Buxar,0328,बक्सर,1971,Itarhi,इतरही,TRUE
3,Bihar,बिहार,217,Patna,पटना,Buxar,0328,बक्सर,1972,Kesath,केशथ,TRUE
3,Bihar,बिहार,217,Patna,पटना,Buxar,0328,बक्सर,1973,Nawanagar,नवानगर,TRUE
3,Bihar,बिहार,217,Patna,पटना,Buxar,0328,बक्सर,1974,Rajpur,राजपुर,TRUE
3,Bihar,बिहार,217,Patna,पटना,Buxar,0328,बक्सर,1975,Simri,सिमरी,TRUE
3,Bihar,बिहार,217,Patna,पटना,Kaimur,0329,कैमूर,1976,Bhabua,भभुआ,TRUE
3,Bihar,बिहार,217,Patna,पटना,Kaimur,0329,कैमूर,1977,Mohania,मोहनिया,TRUE
3,Bihar,बिहार,217,Patna,पटना,Nalanda,0302,नालंदा,1978,Asthawan,अस्थावान,TRUE
3,Bihar,बिहार,217,Patna,पटना,Nalanda,0302,नालंदा,1979,Ben,बेन,
3,Bihar,बिहार,217,Patna,पटना,Nalanda,0302,नालंदा,1980,Bihar,बिहार,
3,Bihar,बिहार,217,Patna,पटना,Nalanda,0302,नालंदा,1981,Bind,बाँधना,
3,Bihar,बिहार,217,Patna,पटना,Nalanda,0302,नालंदा,1982,Chandi,चंडी,
3,Bihar,बिहार,217,Patna,पटना,Nalanda,0302,नालंदा,1983,Ekangarsarai,एकंगरसराय,
3,Bihar,बिहार,217,Patna,पटना,Nalanda,0302,नालंदा,1984,Giriak,गिरियक,
3,Bihar,बिहार,217,Patna,पटना,Nalanda,0302,नालंदा,1985,Harnaut,हरनौत,
3,Bihar,बिहार,217,Patna,पटना,Nalanda,0302,नालंदा,1986,Hilsa,हिलसा,
3,Bihar,बिहार,217,Patna,पटना,Nalanda,0302,नालंदा,1987,Islampur,इस्लामपुर,
3,Bihar,बिहार,217,Patna,पटना,Nalanda,0302,नालंदा,1988,Karai Parsurai,करै परसुराय,
3,Bihar,बिहार,217,Patna,पटना,Nalanda,0302,नालंदा,1989,Katrisarai,कतरीसराय,
3,Bihar,बिहार,217,Patna,पटना,Nalanda,0302,नालंदा,1990,Nagar Nausa,नगर नौसा,
3,Bihar,बिहार,217,Patna,पटना,Nalanda,0302,नालंदा,1991,Noorsarai,नूरसराय,
3,Bihar,बिहार,217,Patna,पटना,Nalanda,0302,नालंदा,1992,Parbalpur,परबलपुर,
3,Bihar,बिहार,217,Patna,पटना,Nalanda,0302,नालंदा,1993,Rahui,राहुई,
3,Bihar,बिहार,217,Patna,पटना,Nalanda,0302,नालंदा,1994,Rajgir,राजगीर,
3,Bihar,बिहार,217,Patna,पटना,Nalanda,0302,नालंदा,1995,Sarmera,सरमेरा,
3,Bihar,बिहार,217,Patna,पटना,Nalanda,0302,नालंदा,1996,Silao,सिलाओ,
3,Bihar,बिहार,217,Patna,पटना,Nalanda,0302,नालंदा,1997,Tharthari,थरथारी,
3,Bihar,बिहार,217,Patna,पटना,Patna,0301,पटना,1998,Athmal gola,अथमल गोला,TRUE
3,Bihar,बिहार,217,Patna,पटना,Patna,0301,पटना,1999,Bakhtiyarpur,बख्तियारपुर,TRUE
3,Bihar,बिहार,217,Patna,पटना,Patna,0301,पटना,2000,Barh,बाढ़,TRUE
3,Bihar,बिहार,217,Patna,पटना,Patna,0301,पटना,2001,Belchhi,बेलछी,TRUE
3,Bihar,बिहार,217,Patna,पटना,Patna,0301,पटना,2002,Bihta,बिहटा,TRUE
3,Bihar,बिहार,217,Patna,पटना,Patna,0301,पटना,2003,Bikram,बिक्रम,TRUE
3,Bihar,बिहार,217,Patna,पटना,Patna,0301,पटना,2004,Danapur,दानापुर,TRUE
3,Bihar,बिहार,217,Patna,पटना,Patna,0301,पटना,2005,Daniyawan,दनियावां,TRUE
3,Bihar,बिहार,217,Patna,पटना,Patna,0301,पटना,2006,Dhanarua,धनरुआ,TRUE
3,Bihar,बिहार,217,Patna,पटना,Patna,0301,पटना,2007,Dulhinbazar,दुल्हिनबाजार,TRUE
3,Bihar,बिहार,217,Patna,पटना,Patna,0301,पटना,2008,Fatwah,फतवा,TRUE
3,Bihar,बिहार,217,Patna,पटना,Patna,0301,पटना,2009,Ghoswari,घोसवारी,TRUE
3,Bihar,बिहार,217,Patna,पटना,Patna,0301,पटना,2010,Khusrupur,खुसरूपुर,TRUE
3,Bihar,बिहार,217,Patna,पटना,Patna,0301,पटना,2011,Maner,मानेर,TRUE
3,Bihar,बिहार,217,Patna,पटना,Patna,0301,पटना,2012,Masaurhi,मसौर्ही,TRUE
3,Bihar,बिहार,217,Patna,पटना,Patna,0301,पटना,2013,Mokama,मोकामा,TRUE
3,Bihar,बिहार,217,Patna,पटना,Patna,0301,पटना,2014,Naubatpur,नौबतपुर,TRUE
3,Bihar,बिहार,217,Patna,पटना,Patna,0301,पटना,2015,Paliganj,पालीगंज,TRUE
3,Bihar,बिहार,217,Patna,पटना,Patna,0301,पटना,2016,Pandarak,पंडारक,TRUE
3,Bihar,बिहार,217,Patna,पटना,Patna,0301,पटना,2017,Patna Sadar,पटना सदर,TRUE
3,Bihar,बिहार,217,Patna,पटना,Patna,0301,पटना,2018,Phulwarisarif,फुलवारीशरीफ,TRUE
3,Bihar,बिहार,217,Patna,पटना,Patna,0301,पटना,2019,Punpun,पुनपुन,TRUE
3,Bihar,बिहार,217,Patna,पटना,Patna,0301,पटना,2020,Sampatchak,संपतचक,TRUE
3,Bihar,बिहार,217,Patna,पटना,Rohtas,0304,रोहतास,2021,Akorhi Gola,अकोढ़ी गोला,TRUE
3,Bihar,बिहार,217,Patna,पटना,Rohtas,0304,रोहतास,2022,Bikramganj,बिक्रमगंज,
3,Bihar,बिहार,217,Patna,पटना,Rohtas,0304,रोहतास,2023,Chenari,चेनारी,
3,Bihar,बिहार,217,Patna,पटना,Rohtas,0304,रोहतास,2024,Dawath,दावत,
3,Bihar,बिहार,217,Patna,पटना,Rohtas,0304,रोहतास,2025,Dehri,डेहरी,
3,Bihar,बिहार,217,Patna,पटना,Rohtas,0304,रोहतास,2026,Dinara,दिनारा,
3,Bihar,बिहार,217,Patna,पटना,Rohtas,0304,रोहतास,2027,Karakat,काराकाट लोक सभा निर्वाचन क्षेत्र,
3,Bihar,बिहार,217,Patna,पटना,Rohtas,0304,रोहतास,2028,Kargahar,कारगहर,
3,Bihar,बिहार,217,Patna,पटना,Rohtas,0304,रोहतास,2029,Kochas,कोचस,
3,Bihar,बिहार,217,Patna,पटना,Rohtas,0304,रोहतास,2030,Nasriganj,नसरीगंज,
3,Bihar,बिहार,217,Patna,पटना,Rohtas,0304,रोहतास,2031,Nauhatta,नौहट्टा,
3,Bihar,बिहार,217,Patna,पटना,Rohtas,0304,रोहतास,2032,Nokha,नोखा,
3,Bihar,बिहार,217,Patna,पटना,Rohtas,0304,रोहतास,2033,Rajpur,राजपुर,
3,Bihar,बिहार,217,Patna,पटना,Rohtas,0304,रोहतास,2034,Rohtas,रोहतास,
3,Bihar,बिहार,217,Patna,पटना,Rohtas,0304,रोहतास,2035,Sanjhauli,संझौली,
3,Bihar,बिहार,217,Patna,पटना,Rohtas,0304,रोहतास,2036,Sasaram,सासाराम,
3,Bihar,बिहार,217,Patna,पटना,Rohtas,0304,रोहतास,2037,Sheosagar,शिवसागर,
3,Bihar,बिहार,217,Patna,पटना,Rohtas,0304,रोहतास,2038,Suryapura,सूर्यपुरा,
3,Bihar,बिहार,217,Patna,पटना,Rohtas,0304,रोहतास,2039,Tilouthu,तिलौथु,
3,Bihar,बिहार,218,Purnea,पूर्णिया,Araria,0334,अररिया,2040,Araria,अररिया,TRUE
3,Bihar,बिहार,218,Purnea,पूर्णिया,Araria,0334,अररिया,2041,Bhargama,भार्गमा,TRUE
3,Bihar,बिहार,218,Purnea,पूर्णिया,Araria,0334,अररिया,2042,Forbesganj,फोर्बेस्गंज,TRUE
3,Bihar,बिहार,218,Purnea,पूर्णिया,Araria,0334,अररिया,2043,Jokihat,जोकीहाट,TRUE
3,Bihar,बिहार,218,Purnea,पूर्णिया,Araria,0334,अररिया,2044,Kursakanta,कुर्साकांटा,TRUE
3,Bihar,बिहार,218,Purnea,पूर्णिया,Araria,0334,अररिया,2045,Narpatganj,नरपतगंज,TRUE
3,Bihar,बिहार,218,Purnea,पूर्णिया,Araria,0334,अररिया,2046,Palasi,पलासी,TRUE
3,Bihar,बिहार,218,Purnea,पूर्णिया,Araria,0334,अररिया,2047,Raniganj,रानीगंज,TRUE
3,Bihar,बिहार,218,Purnea,पूर्णिया,Araria,0334,अररिया,2048,Sikti,सिकती,TRUE
3,Bihar,बिहार,218,Purnea,पूर्णिया,Katihar,0327,कटिहार,2049,Amdabad,अहमदाबाद,TRUE
3,Bihar,बिहार,218,Purnea,पूर्णिया,Katihar,0327,कटिहार,2050,Azamnagar,आजमनगर,
3,Bihar,बिहार,218,Purnea,पूर्णिया,Katihar,0327,कटिहार,2051,Balrampur,बलरामपुर,
3,Bihar,बिहार,218,Purnea,पूर्णिया,Katihar,0327,कटिहार,2052,Barari,बरारी,
3,Bihar,बिहार,218,Purnea,पूर्णिया,Katihar,0327,कटिहार,2053,Barsoi,बरसोई,
3,Bihar,बिहार,218,Purnea,पूर्णिया,Katihar,0327,कटिहार,2054,Dandkhora,दंडखोरा,
3,Bihar,बिहार,218,Purnea,पूर्णिया,Katihar,0327,कटिहार,2055,Falka,फालका,
3,Bihar,बिहार,218,Purnea,पूर्णिया,Katihar,0327,कटिहार,2056,Hasanganj,हसनगंज,
3,Bihar,बिहार,218,Purnea,पूर्णिया,Katihar,0327,कटिहार,2057,Kadwa,कड़वा,
3,Bihar,बिहार,218,Purnea,पूर्णिया,Katihar,0327,कटिहार,2058,Katihar,कटिहार,
3,Bihar,बिहार,218,Purnea,पूर्णिया,Katihar,0327,कटिहार,2059,Korha,कोहरा,
3,Bihar,बिहार,218,Purnea,पूर्णिया,Katihar,0327,कटिहार,2060,Kursela,कुर्सेला,
3,Bihar,बिहार,218,Purnea,पूर्णिया,Katihar,0327,कटिहार,2061,Manihari,मनिहारी,
3,Bihar,बिहार,218,Purnea,पूर्णिया,Katihar,0327,कटिहार,2062,Mansahi,मनसाही,
3,Bihar,बिहार,218,Purnea,पूर्णिया,Katihar,0327,कटिहार,2063,Pranpur,प्राणपुर,
3,Bihar,बिहार,218,Purnea,पूर्णिया,Katihar,0327,कटिहार,2064,Sameli,समेली,
3,Bihar,बिहार,218,Purnea,पूर्णिया,Kishanganj,0333,किशनगंज,2065,Bahadurganj,बहादुरगंज,TRUE
3,Bihar,बिहार,218,Purnea,पूर्णिया,Kishanganj,0333,किशनगंज,2066,Dighalbank,दिघलबैंक,
3,Bihar,बिहार,218,Purnea,पूर्णिया,Kishanganj,0333,किशनगंज,2067,Kishanganj,किशनगंज,
